Energy,Detection Efficiency
20,0.0006867777777777778
30,0.004666882352941177
50,0.021134882352941173
80,0.032389
100,0.03373870588235294
200,0.027288235294117648
300,0.020016166666666668
500,0.013091705882352941
800,0.00916029411764706
1000,0.007783882352941177
1200,0.0066718333333333334
1400,0.006023823529411765
1600,0.005524705882352941
1800,0.005085
2000,0.00448635294117647
2200,0.004178294117647059
2400,0.003976444444444445
