Energy,Detection Efficiency
20,0.0008208888888888891
30,0.004404944444444444
50,0.01804370588235294
80,0.02734575
100,0.0286975
200,0.023922117647058826
300,0.017898055555555556
500,0.011632529411764706
800,0.008056235294117647
1000,0.006750875
1200,0.005998277777777778
1400,0.005244588235294118
1600,0.004694875
1800,0.004276666666666667
2000,0.0037485882352941177
2200,0.0036658823529411764
2400,0.003288
