Energy,Detection Efficiency
20,0.00036605555555555545
30,0.0020432222222222223
50,0.00894935294117647
80,0.013743375
100,0.014527375
200,0.011948882352941177
300,0.008929833333333335
500,0.005650235294117647
800,0.003964647058823529
1000,0.003284705882352941
1200,0.0028123333333333334
1400,0.0025914117647058824
1600,0.002312176470588235
1800,0.0020234444444444445
2000,0.0019419411764705883
2200,0.0017117058823529411
2400,0.0016544444444444443
