Energy,Detection Efficiency
20,0.009108666666666664
30,0.045693705882352935
50,0.19065429411764706
80,0.295446625
100,0.30822076470588233
200,0.24047576470588236
300,0.17190988888888886
500,0.1078825882352941
800,0.0726855294117647
1000,0.06149488235294118
1200,0.053059833333333334
1400,0.04626035294117647
1600,0.041713705882352944
1800,0.037598
2000,0.03421776470588235
2200,0.03160070588235294
2400,0.02880888888888889
