Energy,Detection Efficiency
20,0.0014928333333333339
30,0.007962
50,0.033358235294117654
80,0.051403625
100,0.05394725
200,0.04455670588235294
300,0.03323266666666667
500,0.021986176470588235
800,0.015092470588235294
1000,0.012938875
1200,0.01128211111111111
1400,0.010005058823529412
1600,0.009236176470588236
1800,0.008163222222222223
2000,0.007378176470588235
2200,0.007033294117647059
2400,0.006389
