Energy,Detection Efficiency
20,0.0005236666666666667
30,0.0026491111111111108
50,0.01084335294117647
80,0.01658925
100,0.01713775
200,0.014457823529411764
300,0.010799277777777777
500,0.006939529411764706
800,0.004778058823529411
1000,0.003965625
1200,0.0035236666666666667
1400,0.0030898823529411767
1600,0.0028085
1800,0.0024970555555555557
2000,0.0022755294117647058
2200,0.0021001176470588235
2400,0.0020174444444444445
