Energy,Detection Efficiency
20,0.0002726666666666666
30,0.0012945555555555557
50,0.005661352941176471
80,0.008594375
100,0.008972375
200,0.007154941176470588
300,0.005577
500,0.0034484117647058826
800,0.0023466470588235293
1000,0.002006
1200,0.0016946666666666668
1400,0.0015971176470588235
1600,0.0013987647058823528
1800,0.0013212777777777778
2000,0.0011579411764705884
2200,0.0010405294117647058
2400,0.0010074444444444445
