Energy,Detection Efficiency
20,0.0007496666666666669
30,0.0036661111111111113
50,0.014072117647058823
80,0.02173475
100,0.022923625
200,0.019050823529411766
300,0.014008111111111112
500,0.009221882352941177
800,0.006238411764705882
1000,0.005476375
1200,0.004733444444444445
1400,0.004295411764705882
1600,0.003727529411764706
1800,0.0034771666666666666
2000,0.0031055882352941174
2200,0.0029258823529411766
2400,0.00265
