Energy,Detection Efficiency
20,0.00047427777777777784
30,0.0030856666666666667
50,0.013378882352941176
80,0.020570375
100,0.02161475
200,0.017581647058823528
300,0.013075
500,0.00854035294117647
800,0.005890588235294118
1000,0.00483625
1200,0.004311333333333333
1400,0.0038668823529411766
1600,0.0034881176470588234
1800,0.0032220555555555557
2000,0.002954294117647059
2200,0.0026286470588235294
2400,0.002522777777777778
