Energy,Detection Efficiency
20,0.004475444444444443
30,0.022745294117647058
50,0.09336564705882353
80,0.1440155
100,0.1486269411764706
200,0.1164984705882353
300,0.08574405555555556
500,0.05565605882352941
800,0.038618529411764704
1000,0.03266764705882353
1200,0.02844
1400,0.025336705882352942
1600,0.022787058823529414
1800,0.020840833333333333
2000,0.019024529411764707
2200,0.017241117647058827
2400,0.01621077777777778
