Energy,Detection Efficiency
20,0.0012185555555555556
30,0.006149444444444444
50,0.023015588235294118
80,0.033493
100,0.034889
200,0.026385941176470588
300,0.019323833333333332
500,0.012185588235294116
800,0.00825529411764706
1000,0.007047
1200,0.0061615
1400,0.0053688823529411765
1600,0.004972941176470588
1800,0.004421666666666667
2000,0.004007882352941176
2200,0.003750647058823529
2400,0.0035683333333333335
