Energy,Detection Efficiency
20,0.0016043888888888887
30,0.008135117647058824
50,0.03237558823529412
80,0.048907625
100,0.05118811764705883
200,0.041738
300,0.031047722222222223
500,0.020247411764705882
800,0.013628764705882352
1000,0.011745058823529412
1200,0.010190277777777777
1400,0.008918588235294117
1600,0.007976117647058823
1800,0.007372944444444444
2000,0.006668
2200,0.006133176470588235
2400,0.005508777777777777
