Energy,Detection Efficiency
20,0.0006447222222222222
30,0.0028051111111111115
50,0.011583058823529413
80,0.01755725
100,0.018604941176470588
200,0.014900529411764707
300,0.011063444444444445
500,0.007197764705882353
800,0.004872411764705882
1000,0.004193
1200,0.003629722222222222
1400,0.003082941176470588
1600,0.002891294117647059
1800,0.0025781111111111113
2000,0.0023933529411764706
2200,0.002210176470588235
2400,0.002086
