Energy,Detection Efficiency
20,0.0007462777777777778
30,0.004149666666666666
50,0.016336
80,0.024855625
100,0.02601075
200,0.021308470588235293
300,0.015857055555555555
500,0.010230588235294116
800,0.0070106470588235294
1000,0.005953125
1200,0.0051573888888888884
1400,0.004596882352941176
1600,0.004037117647058824
1800,0.003769444444444444
2000,0.0034999411764705885
2200,0.0031444117647058826
2400,0.0027988888888888885
