Energy,Detection Efficiency
20,0.005423111111111111
30,0.026882647058823532
50,0.11130811764705882
80,0.170154
100,0.1771375294117647
200,0.1434394705882353
300,0.10513905555555557
500,0.06712564705882353
800,0.04543882352941176
1000,0.03908047058823529
1200,0.033326666666666664
1400,0.029754529411764707
1600,0.02664235294117647
1800,0.02382177777777778
2000,0.02190005882352941
2200,0.020475882352941174
2400,0.018482333333333333
