Energy,Detection Efficiency
20,0.004396444444444443
30,0.022924647058823532
50,0.0932704117647059
80,0.14064225
100,0.14596658823529413
200,0.11531158823529411
300,0.08503166666666667
500,0.05476517647058824
800,0.037548058823529414
1000,0.03174041176470588
1200,0.02783011111111111
1400,0.024622529411764706
1600,0.02193858823529412
1800,0.020048444444444445
2000,0.018115
2200,0.01675870588235294
2400,0.01546
