Energy,Detection Efficiency
20,0.0006071666666666668
30,0.003166
50,0.011766588235294117
80,0.017163625
100,0.018037375
200,0.014306411764705883
300,0.010421055555555555
500,0.006891235294117647
800,0.004666411764705882
1000,0.003957875
1200,0.0035123888888888887
1400,0.0030624117647058825
1600,0.002823
1800,0.002560444444444444
2000,0.0023544705882352942
2200,0.0021228823529411767
2400,0.001886888888888889
