Energy,Detection Efficiency
20,0.0004831111111111111
30,0.0023012222222222223
50,0.008701411764705883
80,0.01297725
100,0.0137045
200,0.011017117647058823
300,0.008232111111111112
500,0.005257
800,0.003753647058823529
1000,0.003128294117647059
1200,0.002666777777777778
1400,0.0023868823529411766
1600,0.0022915294117647057
1800,0.001984777777777778
2000,0.0018522941176470588
2200,0.0016469411764705882
2400,0.0015054444444444445
