Energy,Detection Efficiency
20,0.0017766111111111114
30,0.009716352941176471
50,0.03815982352941176
80,0.0571045
100,0.05860117647058824
200,0.045655
300,0.03340427777777778
500,0.02124805882352941
800,0.014907941176470587
1000,0.012346176470588235
1200,0.010879555555555556
1400,0.009638941176470588
1600,0.008703882352941176
1800,0.007833166666666667
2000,0.007243
2200,0.006611470588235293
2400,0.006106555555555556
