Energy,Detection Efficiency
20,0.0002808333333333335
30,0.001774888888888889
50,0.00713064705882353
80,0.010692
100,0.011240625
200,0.008970764705882353
300,0.006496611111111111
500,0.004332529411764706
800,0.0029614117647058825
1000,0.002545625
1200,0.002195
1400,0.0019741176470588232
1600,0.0017725
1800,0.0015316666666666666
2000,0.001433529411764706
2200,0.001427529411764706
2400,0.001228888888888889
