Energy,Detection Efficiency
20,0.0005938888888888891
30,0.003384647058823529
50,0.013340941176470587
80,0.02016975
100,0.020857941176470586
200,0.017122235294117646
300,0.0124625
500,0.00814535294117647
800,0.005716529411764706
1000,0.004801588235294118
1200,0.004146944444444444
1400,0.003778705882352941
1600,0.0033945882352941176
1800,0.0029909444444444445
2000,0.002771117647058823
2200,0.002587647058823529
2400,0.0023968888888888885
